"","sim","G","sampler","relabalg","ellipsealg","thamesalg","estimate","value"
"667","7","5","JAGS","STEPHENS","standard","simple","upper","-224.241912520646"
"668","8","5","JAGS","STEPHENS","standard","simple","upper","-223.769342826244"
"669","9","5","JAGS","STEPHENS","standard","simple","upper","-225.029406655563"
"670","10","5","JAGS","STEPHENS","standard","simple","upper","-224.851316753211"
"671","11","5","JAGS","STEPHENS","standard","simple","upper","-222.975933132757"
"672","12","5","JAGS","STEPHENS","standard","simple","upper","-222.403689294588"
"673","13","5","JAGS","STEPHENS","standard","simple","upper","-225.137954899905"
"674","14","5","JAGS","STEPHENS","standard","simple","upper","-223.460739425023"
"675","15","5","JAGS","STEPHENS","standard","simple","upper","-223.942293156073"
"676","16","5","JAGS","STEPHENS","standard","simple","upper","-223.75195081937"
"677","17","5","JAGS","STEPHENS","standard","simple","upper","-222.755035892053"
"678","18","5","JAGS","STEPHENS","standard","simple","upper","-225.591557514586"
"679","19","5","JAGS","STEPHENS","standard","simple","upper","-223.174545371185"
"680","20","5","JAGS","STEPHENS","standard","simple","upper","-222.122853310882"
"681","1","6","JAGS","STEPHENS","standard","simple","upper","-223.295567771108"
"682","2","6","JAGS","STEPHENS","standard","simple","upper","-224.770859110706"
"683","3","6","JAGS","STEPHENS","standard","simple","upper","-223.506089603825"
"684","4","6","JAGS","STEPHENS","standard","simple","upper","-224.329205150253"
"685","5","6","JAGS","STEPHENS","standard","simple","upper","-223.103555788684"
"686","6","6","JAGS","STEPHENS","standard","simple","upper","-222.993502728164"
"687","7","6","JAGS","STEPHENS","standard","simple","upper","-223.057038137866"
"688","8","6","JAGS","STEPHENS","standard","simple","upper","-223.56288686257"
"689","9","6","JAGS","STEPHENS","standard","simple","upper","-223.598278797873"
"690","10","6","JAGS","STEPHENS","standard","simple","upper","-222.884973475272"
"691","11","6","JAGS","STEPHENS","standard","simple","upper","-223.695627291144"
"692","12","6","JAGS","STEPHENS","standard","simple","upper","-223.477504926302"
"693","13","6","JAGS","STEPHENS","standard","simple","upper","-223.708010275845"
"694","14","6","JAGS","STEPHENS","standard","simple","upper","-223.172871019699"
"695","15","6","JAGS","STEPHENS","standard","simple","upper","-222.894128676435"
"696","16","6","JAGS","STEPHENS","standard","simple","upper","-223.809541030261"
"697","17","6","JAGS","STEPHENS","standard","simple","upper","-223.162859223837"
"698","18","6","JAGS","STEPHENS","standard","simple","upper","-223.595294724852"
"699","19","6","JAGS","STEPHENS","standard","simple","upper","-222.027837387038"
"700","20","6","JAGS","STEPHENS","standard","simple","upper","-222.792428931189"
"701","1","2","STAN","STEPHENS","standard","simple","upper","-234.276661001597"
"702","2","2","STAN","STEPHENS","standard","simple","upper","-234.629570957659"
"703","3","2","STAN","STEPHENS","standard","simple","upper","-234.661737270818"
"704","4","2","STAN","STEPHENS","standard","simple","upper","-233.306260870662"
"705","5","2","STAN","STEPHENS","standard","simple","upper","-234.179143125503"
"706","6","2","STAN","STEPHENS","standard","simple","upper","-233.895911023792"
"707","7","2","STAN","STEPHENS","standard","simple","upper","-233.284335457752"
"708","8","2","STAN","STEPHENS","standard","simple","upper","-232.896160117768"
"709","9","2","STAN","STEPHENS","standard","simple","upper","-233.354509397399"
"710","10","2","STAN","STEPHENS","standard","simple","upper","-233.476638134753"
"711","11","2","STAN","STEPHENS","standard","simple","upper","-232.646516794365"
"712","12","2","STAN","STEPHENS","standard","simple","upper","-234.492738699309"
"713","13","2","STAN","STEPHENS","standard","simple","upper","-233.410068248378"
"714","14","2","STAN","STEPHENS","standard","simple","upper","-234.319487017339"
"715","15","2","STAN","STEPHENS","standard","simple","upper","-234.016878503639"
"716","16","2","STAN","STEPHENS","standard","simple","upper","-233.373279478131"
"717","17","2","STAN","STEPHENS","standard","simple","upper","-232.088947455856"
"718","18","2","STAN","STEPHENS","standard","simple","upper","-234.51160909032"
"719","19","2","STAN","STEPHENS","standard","simple","upper","-234.753176987214"
"720","20","2","STAN","STEPHENS","standard","simple","upper","-233.735661663944"
"721","1","3","STAN","STEPHENS","standard","simple","upper","-225.658151325657"
"722","2","3","STAN","STEPHENS","standard","simple","upper","-224.335787035974"
"723","3","3","STAN","STEPHENS","standard","simple","upper","-224.618942972404"
"724","4","3","STAN","STEPHENS","standard","simple","upper","-225.511453149946"
"725","5","3","STAN","STEPHENS","standard","simple","upper","-224.172651965632"
"726","6","3","STAN","STEPHENS","standard","simple","upper","-224.955265666277"
"727","7","3","STAN","STEPHENS","standard","simple","upper","-224.723325878121"
"728","8","3","STAN","STEPHENS","standard","simple","upper","-224.620623028695"
"729","9","3","STAN","STEPHENS","standard","simple","upper","-224.587652288856"
"730","10","3","STAN","STEPHENS","standard","simple","upper","-224.215945799424"
"731","11","3","STAN","STEPHENS","standard","simple","upper","-225.127854776306"
"732","12","3","STAN","STEPHENS","standard","simple","upper","-225.268173554656"
"733","13","3","STAN","STEPHENS","standard","simple","upper","-225.357172124787"
"734","14","3","STAN","STEPHENS","standard","simple","upper","-226.250240738946"
"735","15","3","STAN","STEPHENS","standard","simple","upper","-224.170656852086"
"736","16","3","STAN","STEPHENS","standard","simple","upper","-225.803051935352"
"737","17","3","STAN","STEPHENS","standard","simple","upper","-225.090085332815"
"738","18","3","STAN","STEPHENS","standard","simple","upper","-225.116519496531"
"739","19","3","STAN","STEPHENS","standard","simple","upper","-224.130921542142"
"740","20","3","STAN","STEPHENS","standard","simple","upper","-225.000346556315"
"741","1","4","STAN","STEPHENS","standard","simple","upper","-225.002394584462"
"742","2","4","STAN","STEPHENS","standard","simple","upper","-223.801268676513"
"743","3","4","STAN","STEPHENS","standard","simple","upper","-223.431322935617"
"744","4","4","STAN","STEPHENS","standard","simple","upper","-223.501933229699"
"745","5","4","STAN","STEPHENS","standard","simple","upper","-225.19933610189"
"746","6","4","STAN","STEPHENS","standard","simple","upper","-223.889565563059"
"747","7","4","STAN","STEPHENS","standard","simple","upper","-224.2831727186"
"748","8","4","STAN","STEPHENS","standard","simple","upper","-223.776064322235"
"749","9","4","STAN","STEPHENS","standard","simple","upper","-223.609909506118"
"750","10","4","STAN","STEPHENS","standard","simple","upper","-223.815567469989"
"751","11","4","STAN","STEPHENS","standard","simple","upper","-223.776956446409"
"752","12","4","STAN","STEPHENS","standard","simple","upper","-223.493947005022"
"753","13","4","STAN","STEPHENS","standard","simple","upper","-224.102328866448"
"754","14","4","STAN","STEPHENS","standard","simple","upper","-224.40325894035"
"755","15","4","STAN","STEPHENS","standard","simple","upper","-224.025550757489"
"756","16","4","STAN","STEPHENS","standard","simple","upper","-224.658160851866"
"757","17","4","STAN","STEPHENS","standard","simple","upper","-223.309326131292"
"758","18","4","STAN","STEPHENS","standard","simple","upper","-223.678925909042"
"759","19","4","STAN","STEPHENS","standard","simple","upper","-223.405096566611"
"760","20","4","STAN","STEPHENS","standard","simple","upper","-224.426555400032"
"761","1","5","STAN","STEPHENS","standard","simple","upper","-224.428804531269"
"762","2","5","STAN","STEPHENS","standard","simple","upper","-223.03844863886"
"763","3","5","STAN","STEPHENS","standard","simple","upper","-222.145588894407"
"764","4","5","STAN","STEPHENS","standard","simple","upper","-224.388530746061"
"765","5","5","STAN","STEPHENS","standard","simple","upper","-222.989745826584"
"766","6","5","STAN","STEPHENS","standard","simple","upper","-224.042717530301"
"767","7","5","STAN","STEPHENS","standard","simple","upper","-222.311152650509"
"768","8","5","STAN","STEPHENS","standard","simple","upper","-222.626798873473"
"769","9","5","STAN","STEPHENS","standard","simple","upper","-223.357804106855"
"770","10","5","STAN","STEPHENS","standard","simple","upper","-223.313184024582"
"771","11","5","STAN","STEPHENS","standard","simple","upper","-224.572124671776"
"772","12","5","STAN","STEPHENS","standard","simple","upper","-223.590436174167"
"773","13","5","STAN","STEPHENS","standard","simple","upper","-222.70826563675"
"774","14","5","STAN","STEPHENS","standard","simple","upper","-222.689166943007"
"775","15","5","STAN","STEPHENS","standard","simple","upper","-223.993441615323"
"776","16","5","STAN","STEPHENS","standard","simple","upper","-223.058621044595"
"777","17","5","STAN","STEPHENS","standard","simple","upper","-223.552218065349"
"778","18","5","STAN","STEPHENS","standard","simple","upper","-223.477507994195"
"779","19","5","STAN","STEPHENS","standard","simple","upper","-223.940070017485"
"780","20","5","STAN","STEPHENS","standard","simple","upper","-224.218631526419"
"781","1","6","STAN","STEPHENS","standard","simple","upper","-223.062013828344"
"782","2","6","STAN","STEPHENS","standard","simple","upper","-223.54122166331"
"783","3","6","STAN","STEPHENS","standard","simple","upper","-222.261141423724"
"784","4","6","STAN","STEPHENS","standard","simple","upper","-221.844955548163"
"785","5","6","STAN","STEPHENS","standard","simple","upper","-223.468802423884"
"786","6","6","STAN","STEPHENS","standard","simple","upper","-223.69621357554"
"787","7","6","STAN","STEPHENS","standard","simple","upper","-223.165678536136"
"788","8","6","STAN","STEPHENS","standard","simple","upper","-223.263681642708"
"789","9","6","STAN","STEPHENS","standard","simple","upper","-222.627531691667"
"790","10","6","STAN","STEPHENS","standard","simple","upper","-222.558142026612"
"791","11","6","STAN","STEPHENS","standard","simple","upper","-223.13151291917"
"792","12","6","STAN","STEPHENS","standard","simple","upper","-223.590024929563"
"793","13","6","STAN","STEPHENS","standard","simple","upper","-221.576725732847"
"794","14","6","STAN","STEPHENS","standard","simple","upper","-223.818655416186"
"795","15","6","STAN","STEPHENS","standard","simple","upper","-222.794218817026"
"796","16","6","STAN","STEPHENS","standard","simple","upper","-223.182691437854"
"797","17","6","STAN","STEPHENS","standard","simple","upper","-223.035378078586"
"798","18","6","STAN","STEPHENS","standard","simple","upper","-222.884273674062"
"799","19","6","STAN","STEPHENS","standard","simple","upper","-221.914613100072"
"800","20","6","STAN","STEPHENS","standard","simple","upper","-223.026746968091"
"801","1","2","JAGS","ECR","standard","permutations","estim","-235.26830631974"
"802","2","2","JAGS","ECR","standard","permutations","estim","-235.285977295504"
"803","3","2","JAGS","ECR","standard","permutations","estim","-235.262432464437"
"804","4","2","JAGS","ECR","standard","permutations","estim","-235.243765709471"
"805","5","2","JAGS","ECR","standard","permutations","estim","-235.276700517602"
"806","6","2","JAGS","ECR","standard","permutations","estim","-235.240661522808"
"807","7","2","JAGS","ECR","standard","permutations","estim","-235.257397253016"
"808","8","2","JAGS","ECR","standard","permutations","estim","-235.250545868765"
"809","9","2","JAGS","ECR","standard","permutations","estim","-235.26547724101"
"810","10","2","JAGS","ECR","standard","permutations","estim","-235.263615757629"
"811","11","2","JAGS","ECR","standard","permutations","estim","-235.240920655516"
"812","12","2","JAGS","ECR","standard","permutations","estim","-235.270038437491"
"813","13","2","JAGS","ECR","standard","permutations","estim","-235.2630142336"
"814","14","2","JAGS","ECR","standard","permutations","estim","-235.216501441592"
"815","15","2","JAGS","ECR","standard","permutations","estim","-235.269824515088"
"816","16","2","JAGS","ECR","standard","permutations","estim","-235.246727015483"
"817","17","2","JAGS","ECR","standard","permutations","estim","-235.258194359896"
"818","18","2","JAGS","ECR","standard","permutations","estim","-235.246174247029"
"819","19","2","JAGS","ECR","standard","permutations","estim","-235.253785529251"
"820","20","2","JAGS","ECR","standard","permutations","estim","-235.275092302017"
"821","1","3","JAGS","ECR","standard","permutations","estim","-226.590126370952"
"822","2","3","JAGS","ECR","standard","permutations","estim","-226.63503665093"
"823","3","3","JAGS","ECR","standard","permutations","estim","-226.549809366254"
"824","4","3","JAGS","ECR","standard","permutations","estim","-226.632180755891"
"825","5","3","JAGS","ECR","standard","permutations","estim","-226.571439792419"
"826","6","3","JAGS","ECR","standard","permutations","estim","-226.66749404524"
"827","7","3","JAGS","ECR","standard","permutations","estim","-226.65825086037"
"828","8","3","JAGS","ECR","standard","permutations","estim","-226.625003562149"
"829","9","3","JAGS","ECR","standard","permutations","estim","-226.567160514429"
"830","10","3","JAGS","ECR","standard","permutations","estim","-226.594044551637"
"831","11","3","JAGS","ECR","standard","permutations","estim","-226.632144017247"
"832","12","3","JAGS","ECR","standard","permutations","estim","-226.583603683387"
"833","13","3","JAGS","ECR","standard","permutations","estim","-226.613057796269"
"834","14","3","JAGS","ECR","standard","permutations","estim","-226.615603581139"
"835","15","3","JAGS","ECR","standard","permutations","estim","-226.619431557069"
"836","16","3","JAGS","ECR","standard","permutations","estim","-226.56767427207"
"837","17","3","JAGS","ECR","standard","permutations","estim","-226.603655244291"
"838","18","3","JAGS","ECR","standard","permutations","estim","-226.609346827878"
"839","19","3","JAGS","ECR","standard","permutations","estim","-226.578870126677"
"840","20","3","JAGS","ECR","standard","permutations","estim","-226.630930147598"
"841","1","4","JAGS","ECR","standard","permutations","estim","-226.261057629152"
"842","2","4","JAGS","ECR","standard","permutations","estim","-226.142717639658"
"843","3","4","JAGS","ECR","standard","permutations","estim","-226.592298030982"
"844","4","4","JAGS","ECR","standard","permutations","estim","-226.207525080397"
"845","5","4","JAGS","ECR","standard","permutations","estim","-225.700851130491"
"846","6","4","JAGS","ECR","standard","permutations","estim","-225.931323987834"
"847","7","4","JAGS","ECR","standard","permutations","estim","-225.925605559347"
"848","8","4","JAGS","ECR","standard","permutations","estim","-225.622490356159"
"849","9","4","JAGS","ECR","standard","permutations","estim","-226.077918831349"
"850","10","4","JAGS","ECR","standard","permutations","estim","-225.754263196311"
"851","11","4","JAGS","ECR","standard","permutations","estim","-226.0536061695"
"852","12","4","JAGS","ECR","standard","permutations","estim","-225.853848054137"
"853","13","4","JAGS","ECR","standard","permutations","estim","-225.881623371782"
"854","14","4","JAGS","ECR","standard","permutations","estim","-225.926701369856"
"855","15","4","JAGS","ECR","standard","permutations","estim","-225.587983287264"
"856","16","4","JAGS","ECR","standard","permutations","estim","-225.936253828142"
"857","17","4","JAGS","ECR","standard","permutations","estim","-226.120200655849"
"858","18","4","JAGS","ECR","standard","permutations","estim","-225.986402509433"
"859","19","4","JAGS","ECR","standard","permutations","estim","-225.827440866526"
"860","20","4","JAGS","ECR","standard","permutations","estim","-225.641506519789"
"861","1","5","JAGS","ECR","standard","permutations","estim","-225.638787068975"
"862","2","5","JAGS","ECR","standard","permutations","estim","-225.901713649145"
"863","3","5","JAGS","ECR","standard","permutations","estim","-225.806110537955"
"864","4","5","JAGS","ECR","standard","permutations","estim","-225.842662409887"
"865","5","5","JAGS","ECR","standard","permutations","estim","-225.756222572691"
"866","6","5","JAGS","ECR","standard","permutations","estim","-225.365098763287"
"867","7","5","JAGS","ECR","standard","permutations","estim","-225.093988887014"
"868","8","5","JAGS","ECR","standard","permutations","estim","-225.227178606578"
"869","9","5","JAGS","ECR","standard","permutations","estim","-226.652138538252"
"870","10","5","JAGS","ECR","standard","permutations","estim","-225.699458241395"
"871","11","5","JAGS","ECR","standard","permutations","estim","-225.734019142981"
"872","12","5","JAGS","ECR","standard","permutations","estim","-224.886153852397"
"873","13","5","JAGS","ECR","standard","permutations","estim","-225.537487232116"
"874","14","5","JAGS","ECR","standard","permutations","estim","-225.301371110104"
"875","15","5","JAGS","ECR","standard","permutations","estim","-225.314271024398"
"876","16","5","JAGS","ECR","standard","permutations","estim","-225.085418971859"
"877","17","5","JAGS","ECR","standard","permutations","estim","-225.259760812205"
"878","18","5","JAGS","ECR","standard","permutations","estim","-225.876729787747"
"879","19","5","JAGS","ECR","standard","permutations","estim","-225.607530635441"
"880","20","5","JAGS","ECR","standard","permutations","estim","-224.850450917251"
"881","1","6","JAGS","ECR","standard","permutations","estim","-225.355037182454"
"882","2","6","JAGS","ECR","standard","permutations","estim","-225.348622594743"
"883","3","6","JAGS","ECR","standard","permutations","estim","-225.92538410058"
"884","4","6","JAGS","ECR","standard","permutations","estim","-225.376563162975"
"885","5","6","JAGS","ECR","standard","permutations","estim","-226.227935257933"
"886","6","6","JAGS","ECR","standard","permutations","estim","-225.409266959804"
"887","7","6","JAGS","ECR","standard","permutations","estim","-225.604196504271"
"888","8","6","JAGS","ECR","standard","permutations","estim","-225.172798774027"
"889","9","6","JAGS","ECR","standard","permutations","estim","-225.855181624317"
"890","10","6","JAGS","ECR","standard","permutations","estim","-224.751124627306"
"891","11","6","JAGS","ECR","standard","permutations","estim","-225.197408977747"
"892","12","6","JAGS","ECR","standard","permutations","estim","-225.447763244791"
"893","13","6","JAGS","ECR","standard","permutations","estim","-224.696159747786"
"894","14","6","JAGS","ECR","standard","permutations","estim","-225.23132615192"
"895","15","6","JAGS","ECR","standard","permutations","estim","-225.255997808251"
"896","16","6","JAGS","ECR","standard","permutations","estim","-225.260864873116"
"897","17","6","JAGS","ECR","standard","permutations","estim","-224.907981546829"
"898","18","6","JAGS","ECR","standard","permutations","estim","-225.972818029301"
"899","19","6","JAGS","ECR","standard","permutations","estim","-225.503880759398"
"900","20","6","JAGS","ECR","standard","permutations","estim","-225.231546652696"
"901","1","2","STAN","ECR","standard","permutations","estim",NA
"902","2","2","STAN","ECR","standard","permutations","estim",NA
"903","3","2","STAN","ECR","standard","permutations","estim",NA
"904","4","2","STAN","ECR","standard","permutations","estim",NA
"905","5","2","STAN","ECR","standard","permutations","estim",NA
"906","6","2","STAN","ECR","standard","permutations","estim",NA
"907","7","2","STAN","ECR","standard","permutations","estim",NA
"908","8","2","STAN","ECR","standard","permutations","estim",NA
"909","9","2","STAN","ECR","standard","permutations","estim",NA
"910","10","2","STAN","ECR","standard","permutations","estim",NA
"911","11","2","STAN","ECR","standard","permutations","estim",NA
"912","12","2","STAN","ECR","standard","permutations","estim",NA
"913","13","2","STAN","ECR","standard","permutations","estim",NA
"914","14","2","STAN","ECR","standard","permutations","estim",NA
"915","15","2","STAN","ECR","standard","permutations","estim",NA
"916","16","2","STAN","ECR","standard","permutations","estim",NA
"917","17","2","STAN","ECR","standard","permutations","estim",NA
"918","18","2","STAN","ECR","standard","permutations","estim",NA
"919","19","2","STAN","ECR","standard","permutations","estim",NA
"920","20","2","STAN","ECR","standard","permutations","estim",NA
"921","1","3","STAN","ECR","standard","permutations","estim",NA
"922","2","3","STAN","ECR","standard","permutations","estim",NA
"923","3","3","STAN","ECR","standard","permutations","estim",NA
"924","4","3","STAN","ECR","standard","permutations","estim",NA
"925","5","3","STAN","ECR","standard","permutations","estim",NA
"926","6","3","STAN","ECR","standard","permutations","estim",NA
"927","7","3","STAN","ECR","standard","permutations","estim",NA
"928","8","3","STAN","ECR","standard","permutations","estim",NA
"929","9","3","STAN","ECR","standard","permutations","estim",NA
"930","10","3","STAN","ECR","standard","permutations","estim",NA
"931","11","3","STAN","ECR","standard","permutations","estim",NA
"932","12","3","STAN","ECR","standard","permutations","estim",NA
"933","13","3","STAN","ECR","standard","permutations","estim",NA
"934","14","3","STAN","ECR","standard","permutations","estim",NA
"935","15","3","STAN","ECR","standard","permutations","estim",NA
"936","16","3","STAN","ECR","standard","permutations","estim",NA
"937","17","3","STAN","ECR","standard","permutations","estim",NA
"938","18","3","STAN","ECR","standard","permutations","estim",NA
"939","19","3","STAN","ECR","standard","permutations","estim",NA
"940","20","3","STAN","ECR","standard","permutations","estim",NA
"941","1","4","STAN","ECR","standard","permutations","estim",NA
"942","2","4","STAN","ECR","standard","permutations","estim",NA
"943","3","4","STAN","ECR","standard","permutations","estim",NA
"944","4","4","STAN","ECR","standard","permutations","estim",NA
"945","5","4","STAN","ECR","standard","permutations","estim",NA
"946","6","4","STAN","ECR","standard","permutations","estim",NA
"947","7","4","STAN","ECR","standard","permutations","estim",NA
"948","8","4","STAN","ECR","standard","permutations","estim",NA
"949","9","4","STAN","ECR","standard","permutations","estim",NA
"950","10","4","STAN","ECR","standard","permutations","estim",NA
"951","11","4","STAN","ECR","standard","permutations","estim",NA
"952","12","4","STAN","ECR","standard","permutations","estim",NA
"953","13","4","STAN","ECR","standard","permutations","estim",NA
"954","14","4","STAN","ECR","standard","permutations","estim",NA
"955","15","4","STAN","ECR","standard","permutations","estim",NA
"956","16","4","STAN","ECR","standard","permutations","estim",NA
"957","17","4","STAN","ECR","standard","permutations","estim",NA
"958","18","4","STAN","ECR","standard","permutations","estim",NA
"959","19","4","STAN","ECR","standard","permutations","estim",NA
"960","20","4","STAN","ECR","standard","permutations","estim",NA
"961","1","5","STAN","ECR","standard","permutations","estim",NA
"962","2","5","STAN","ECR","standard","permutations","estim",NA
"963","3","5","STAN","ECR","standard","permutations","estim",NA
"964","4","5","STAN","ECR","standard","permutations","estim",NA
"965","5","5","STAN","ECR","standard","permutations","estim",NA
"966","6","5","STAN","ECR","standard","permutations","estim",NA
"967","7","5","STAN","ECR","standard","permutations","estim",NA
"968","8","5","STAN","ECR","standard","permutations","estim",NA
"969","9","5","STAN","ECR","standard","permutations","estim",NA
"970","10","5","STAN","ECR","standard","permutations","estim",NA
"971","11","5","STAN","ECR","standard","permutations","estim",NA
"972","12","5","STAN","ECR","standard","permutations","estim",NA
"973","13","5","STAN","ECR","standard","permutations","estim",NA
"974","14","5","STAN","ECR","standard","permutations","estim",NA
"975","15","5","STAN","ECR","standard","permutations","estim",NA
"976","16","5","STAN","ECR","standard","permutations","estim",NA
"977","17","5","STAN","ECR","standard","permutations","estim",NA
"978","18","5","STAN","ECR","standard","permutations","estim",NA
"979","19","5","STAN","ECR","standard","permutations","estim",NA
"980","20","5","STAN","ECR","standard","permutations","estim",NA
"981","1","6","STAN","ECR","standard","permutations","estim",NA
"982","2","6","STAN","ECR","standard","permutations","estim",NA
"983","3","6","STAN","ECR","standard","permutations","estim",NA
"984","4","6","STAN","ECR","standard","permutations","estim",NA
"985","5","6","STAN","ECR","standard","permutations","estim",NA
"986","6","6","STAN","ECR","standard","permutations","estim",NA
"987","7","6","STAN","ECR","standard","permutations","estim",NA
"988","8","6","STAN","ECR","standard","permutations","estim",NA
"989","9","6","STAN","ECR","standard","permutations","estim",NA
"990","10","6","STAN","ECR","standard","permutations","estim",NA
"991","11","6","STAN","ECR","standard","permutations","estim",NA
"992","12","6","STAN","ECR","standard","permutations","estim",NA
"993","13","6","STAN","ECR","standard","permutations","estim",NA
"994","14","6","STAN","ECR","standard","permutations","estim",NA
"995","15","6","STAN","ECR","standard","permutations","estim",NA
"996","16","6","STAN","ECR","standard","permutations","estim",NA
"997","17","6","STAN","ECR","standard","permutations","estim",NA
"998","18","6","STAN","ECR","standard","permutations","estim",NA
"999","19","6","STAN","ECR","standard","permutations","estim",NA
"1000","20","6","STAN","ECR","standard","permutations","estim",NA
"1001","1","2","JAGS","STEPHENS","standard","permutations","estim","-235.26830631974"
"1002","2","2","JAGS","STEPHENS","standard","permutations","estim","-235.284665981233"
"1003","3","2","JAGS","STEPHENS","standard","permutations","estim","-235.262432464437"
"1004","4","2","JAGS","STEPHENS","standard","permutations","estim","-235.243765709471"
"1005","5","2","JAGS","STEPHENS","standard","permutations","estim","-235.276700517602"
"1006","6","2","JAGS","STEPHENS","standard","permutations","estim","-235.240661522808"
"1007","7","2","JAGS","STEPHENS","standard","permutations","estim","-235.257397253016"
"1008","8","2","JAGS","STEPHENS","standard","permutations","estim","-235.251247339891"
"1009","9","2","JAGS","STEPHENS","standard","permutations","estim","-235.26547724101"
"1010","10","2","JAGS","STEPHENS","standard","permutations","estim","-235.263615757629"
"1011","11","2","JAGS","STEPHENS","standard","permutations","estim","-235.241126737277"
"1012","12","2","JAGS","STEPHENS","standard","permutations","estim","-235.268215913199"
"1013","13","2","JAGS","STEPHENS","standard","permutations","estim","-235.2630142336"
"1014","14","2","JAGS","STEPHENS","standard","permutations","estim","-235.216501441592"
"1015","15","2","JAGS","STEPHENS","standard","permutations","estim","-235.269824515088"
"1016","16","2","JAGS","STEPHENS","standard","permutations","estim","-235.246727015483"
"1017","17","2","JAGS","STEPHENS","standard","permutations","estim","-235.258194359896"
"1018","18","2","JAGS","STEPHENS","standard","permutations","estim","-235.246174247029"
"1019","19","2","JAGS","STEPHENS","standard","permutations","estim","-235.253785529251"
"1020","20","2","JAGS","STEPHENS","standard","permutations","estim","-235.275092302017"
"1021","1","3","JAGS","STEPHENS","standard","permutations","estim","-226.590126370952"
"1022","2","3","JAGS","STEPHENS","standard","permutations","estim","-226.63503665093"
"1023","3","3","JAGS","STEPHENS","standard","permutations","estim","-226.549809366254"
"1024","4","3","JAGS","STEPHENS","standard","permutations","estim","-226.635766543421"
"1025","5","3","JAGS","STEPHENS","standard","permutations","estim","-226.571439792419"
"1026","6","3","JAGS","STEPHENS","standard","permutations","estim","-226.66749404524"
"1027","7","3","JAGS","STEPHENS","standard","permutations","estim","-226.65825086037"
"1028","8","3","JAGS","STEPHENS","standard","permutations","estim","-226.625003562149"
"1029","9","3","JAGS","STEPHENS","standard","permutations","estim","-226.567160514429"
"1030","10","3","JAGS","STEPHENS","standard","permutations","estim","-226.594044551637"
"1031","11","3","JAGS","STEPHENS","standard","permutations","estim","-226.632144017247"
"1032","12","3","JAGS","STEPHENS","standard","permutations","estim","-226.583603683387"
"1033","13","3","JAGS","STEPHENS","standard","permutations","estim","-226.626444422757"
"1034","14","3","JAGS","STEPHENS","standard","permutations","estim","-226.615603581139"
"1035","15","3","JAGS","STEPHENS","standard","permutations","estim","-226.619431557069"
"1036","16","3","JAGS","STEPHENS","standard","permutations","estim","-226.56767427207"
"1037","17","3","JAGS","STEPHENS","standard","permutations","estim","-226.603655244291"
"1038","18","3","JAGS","STEPHENS","standard","permutations","estim","-226.609346827878"
"1039","19","3","JAGS","STEPHENS","standard","permutations","estim","-226.578870126677"
"1040","20","3","JAGS","STEPHENS","standard","permutations","estim","-226.630930147598"
"1041","1","4","JAGS","STEPHENS","standard","permutations","estim","-226.249913030252"
"1042","2","4","JAGS","STEPHENS","standard","permutations","estim","-226.140482060515"
"1043","3","4","JAGS","STEPHENS","standard","permutations","estim","-226.084904090071"
"1044","4","4","JAGS","STEPHENS","standard","permutations","estim","-226.175107225064"
"1045","5","4","JAGS","STEPHENS","standard","permutations","estim","-225.595225632172"
"1046","6","4","JAGS","STEPHENS","standard","permutations","estim","-225.901239266459"
"1047","7","4","JAGS","STEPHENS","standard","permutations","estim","-225.924816543779"
"1048","8","4","JAGS","STEPHENS","standard","permutations","estim","-225.623018740185"
"1049","9","4","JAGS","STEPHENS","standard","permutations","estim","-226.177881987972"
"1050","10","4","JAGS","STEPHENS","standard","permutations","estim","-225.730677440502"
"1051","11","4","JAGS","STEPHENS","standard","permutations","estim","-225.993973263316"
"1052","12","4","JAGS","STEPHENS","standard","permutations","estim","-225.814380357311"
"1053","13","4","JAGS","STEPHENS","standard","permutations","estim","-225.943906396341"
"1054","14","4","JAGS","STEPHENS","standard","permutations","estim","-225.895990384068"
"1055","15","4","JAGS","STEPHENS","standard","permutations","estim","-226.017513232307"
"1056","16","4","JAGS","STEPHENS","standard","permutations","estim","-225.922304947545"
"1057","17","4","JAGS","STEPHENS","standard","permutations","estim","-226.172840362881"
"1058","18","4","JAGS","STEPHENS","standard","permutations","estim","-225.894162993709"
"1059","19","4","JAGS","STEPHENS","standard","permutations","estim","-225.992876152507"
"1060","20","4","JAGS","STEPHENS","standard","permutations","estim","-225.679676257665"
"1061","1","5","JAGS","STEPHENS","standard","permutations","estim","-225.82421255904"
"1062","2","5","JAGS","STEPHENS","standard","permutations","estim","-224.465741457249"
"1063","3","5","JAGS","STEPHENS","standard","permutations","estim","-225.627584151449"
"1064","4","5","JAGS","STEPHENS","standard","permutations","estim","-226.807852287669"
"1065","5","5","JAGS","STEPHENS","standard","permutations","estim","-224.932892032283"
"1066","6","5","JAGS","STEPHENS","standard","permutations","estim","-225.643387155687"
"1067","7","5","JAGS","STEPHENS","standard","permutations","estim","-225.79743347084"
"1068","8","5","JAGS","STEPHENS","standard","permutations","estim","-224.650372161373"
"1069","9","5","JAGS","STEPHENS","standard","permutations","estim","-226.091732506405"
"1070","10","5","JAGS","STEPHENS","standard","permutations","estim","-225.625840837153"
"1071","11","5","JAGS","STEPHENS","standard","permutations","estim","-225.207510036153"
